name,code,year,month,max,min,lat,lon
八幡,1262,2024,3,,,34.7083,132.1733
八幡,1262,2024,4,,,34.7083,132.1733
八幡,1262,2024,5,,,34.7083,132.1733
八幡,1262,2024,6,,,34.7083,132.1733
八幡,1262,2024,7,,,34.7083,132.1733
八幡,1262,2024,8,,,34.7083,132.1733
八幡,1262,2024,9,,,34.7083,132.1733
八幡,1262,2024,10,,,34.7083,132.1733
八幡,1262,2024,11,,,34.7083,132.1733
八幡,1262,2024,12,,,34.7083,132.1733
油木,1325,2024,1,7.0,-3.6,34.7633,133.2783
油木,1325,2024,2,8.5,-1.4,34.7633,133.2783
油木,1325,2024,3,10.6,-0.7,34.7633,133.2783
油木,1325,2024,4,19.8,6.2,34.7633,133.2783
油木,1325,2024,5,21.7,7.2,34.7633,133.2783
油木,1325,2024,6,25.3,14.4,34.7633,133.2783
油木,1325,2024,7,29.5,20.8,34.7633,133.2783
油木,1325,2024,8,,,34.7633,133.2783
油木,1325,2024,9,,,34.7633,133.2783
油木,1325,2024,10,,,34.7633,133.2783
油木,1325,2024,11,,,34.7633,133.2783
油木,1325,2024,12,,,34.7633,133.2783
廿日市津田,1326,2024,1,8.5,-2.3,34.365,132.19
廿日市津田,1326,2024,2,10.7,-0.1,34.365,132.19
廿日市津田,1326,2024,3,12.1,1.2,34.365,132.19
廿日市津田,1326,2024,4,20.7,8.5,34.365,132.19
廿日市津田,1326,2024,5,23.2,9.7,34.365,132.19
廿日市津田,1326,2024,6,26.3,15.9,34.365,132.19
廿日市津田,1326,2024,7,30.8,22.1,34.365,132.19
廿日市津田,1326,2024,8,,,34.365,132.19
廿日市津田,1326,2024,9,,,34.365,132.19
廿日市津田,1326,2024,10,,,34.365,132.19
廿日市津田,1326,2024,11,,,34.365,132.19
廿日市津田,1326,2024,12,,,34.365,132.19
本郷,1472,2024,1,9.1,0.5,34.435,132.9183
本郷,1472,2024,2,10.1,2.2,34.435,132.9183
本郷,1472,2024,3,11.6,3.1,34.435,132.9183
本郷,1472,2024,4,19.9,11.2,34.435,132.9183
本郷,1472,2024,5,21.9,12.6,34.435,132.9183
本郷,1472,2024,6,25.2,17.6,34.435,132.9183
本郷,1472,2024,7,29.8,23.3,34.435,132.9183
本郷,1472,2024,8,,,34.435,132.9183
本郷,1472,2024,9,,,34.435,132.9183
本郷,1472,2024,10,,,34.435,132.9183
本郷,1472,2024,11,,,34.435,132.9183
本郷,1472,2024,12,,,34.435,132.9183
佐伯湯来,1575,2024,1,,,34.4983,132.29
佐伯湯来,1575,2024,2,,,34.4983,132.29
佐伯湯来,1575,2024,3,,,34.4983,132.29
佐伯湯来,1575,2024,4,,,34.4983,132.29
佐伯湯来,1575,2024,5,,,34.4983,132.29
佐伯湯来,1575,2024,6,,,34.4983,132.29
佐伯湯来,1575,2024,7,,,34.4983,132.29
佐伯湯来,1575,2024,8,,,34.4983,132.29
佐伯湯来,1575,2024,9,,,34.4983,132.29
佐伯湯来,1575,2024,10,,,34.4983,132.29
佐伯湯来,1575,2024,11,,,34.4983,132.29
佐伯湯来,1575,2024,12,,,34.4983,132.29
都志見,1579,2024,1,,,34.6467,132.4433
都志見,1579,2024,2,,,34.6467,132.4433
都志見,1579,2024,3,,,34.6467,132.4433
都志見,1579,2024,4,,,34.6467,132.4433
都志見,1579,2024,5,,,34.6467,132.4433
都志見,1579,2024,6,,,34.6467,132.4433
都志見,1579,2024,7,,,34.6467,132.4433
都志見,1579,2024,8,,,34.6467,132.4433
都志見,1579,2024,9,,,34.6467,132.4433
都志見,1579,2024,10,,,34.6467,132.4433
都志見,1579,2024,11,,,34.6467,132.4433
都志見,1579,2024,12,,,34.6467,132.4433
君田,1582,2024,1,,,34.9283,132.83
君田,1582,2024,2,,,34.9283,132.83
君田,1582,2024,3,,,34.9283,132.83
君田,1582,2024,4,,,34.9283,132.83
君田,1582,2024,5,,,34.9283,132.83
君田,1582,2024,6,,,34.9283,132.83
君田,1582,2024,7,,,34.9283,132.83
君田,1582,2024,8,,,34.9283,132.83
君田,1582,2024,9,,,34.9283,132.83
君田,1582,2024,10,,,34.9283,132.83
君田,1582,2024,11,,,34.9283,132.83
君田,1582,2024,12,,,34.9283,132.83
美土里,1583,2024,1,,,34.7217,132.655
美土里,1583,2024,2,,,34.7217,132.655
美土里,1583,2024,3,,,34.7217,132.655
美土里,1583,2024,4,,,34.7217,132.655
美土里,1583,2024,5,,,34.7217,132.655
美土里,1583,2024,6,,,34.7217,132.655
美土里,1583,2024,7,,,34.7217,132.655
美土里,1583,2024,8,,,34.7217,132.655
美土里,1583,2024,9,,,34.7217,132.655
美土里,1583,2024,10,,,34.7217,132.655
美土里,1583,2024,11,,,34.7217,132.655
美土里,1583,2024,12,,,34.7217,132.655
安宿,1603,2024,1,,,34.5667,132.8383
安宿,1603,2024,2,,,34.5667,132.8383
安宿,1603,2024,3,,,34.5667,132.8383
安宿,1603,2024,4,,,34.5667,132.8383
安宿,1603,2024,5,,,34.5667,132.8383
安宿,1603,2024,6,,,34.5667,132.8383
安宿,1603,2024,7,,,34.5667,132.8383
安宿,1603,2024,8,,,34.5667,132.8383
安宿,1603,2024,9,,,34.5667,132.8383
安宿,1603,2024,10,,,34.5667,132.8383
安宿,1603,2024,11,,,34.5667,132.8383
安宿,1603,2024,12,,,34.5667,132.8383
呉市蒲刈,1606,2024,1,11.5,4.4,34.165,132.7483
呉市蒲刈,1606,2024,2,11.9,5.2,34.165,132.7483
呉市蒲刈,1606,2024,3,13.3,5.8,34.165,132.7483
呉市蒲刈,1606,2024,4,20.2,12.7,34.165,132.7483
呉市蒲刈,1606,2024,5,22.6,14.1,34.165,132.7483
呉市蒲刈,1606,2024,6,25.7,18.6,34.165,132.7483
呉市蒲刈,1606,2024,7,30.1,23.7,34.165,132.7483
呉市蒲刈,1606,2024,8,,,34.165,132.7483
呉市蒲刈,1606,2024,9,,,34.165,132.7483
呉市蒲刈,1606,2024,10,,,34.165,132.7483
呉市蒲刈,1606,2024,11,,,34.165,132.7483
呉市蒲刈,1606,2024,12,,,34.165,132.7483
西郷,47740,2024,1,9.4,1.9,36.2033,133.3333
西郷,47740,2024,2,10.0,3.2,36.2033,133.3333
西郷,47740,2024,3,11.7,3.8,36.2033,133.3333
西郷,47740,2024,4,18.8,9.2,36.2033,133.3333
西郷,47740,2024,5,21.2,11.8,36.2033,133.3333
西郷,47740,2024,6,26.0,18.0,36.2033,133.3333
西郷,47740,2024,7,29.2,24.3,36.2033,133.3333
西郷,47740,2024,8,31.9,24.8,36.2033,133.3333
西郷,47740,2024,9,,,36.2033,133.3333
西郷,47740,2024,10,,,36.2033,133.3333
西郷,47740,2024,11,,,36.2033,133.3333
西郷,47740,2024,12,,,36.2033,133.3333
松江,47741,2024,1,9.5,2.5,35.4567,133.065
松江,47741,2024,2,11.0,3.9,35.4567,133.065
松江,47741,2024,3,13.0,4.9,35.4567,133.065
松江,47741,2024,4,21.0,11.0,35.4567,133.065
松江,47741,2024,5,23.8,13.1,35.4567,133.065
松江,47741,2024,6,27.9,19.3,35.4567,133.065
松江,47741,2024,7,31.4,24.8,35.4567,133.065
松江,47741,2024,8,34.1,25.8,35.4567,133.065
松江,47741,2024,9,,,35.4567,133.065
松江,47741,2024,10,,,35.4567,133.065
松江,47741,2024,11,,,35.4567,133.065
松江,47741,2024,12,,,35.4567,133.065
浜田,47755,2024,1,10.6,3.7,34.8967,132.07
浜田,47755,2024,2,11.9,4.3,34.8967,132.07
浜田,47755,2024,3,13.5,6.1,34.8967,132.07
浜田,47755,2024,4,20.1,11.5,34.8967,132.07
浜田,47755,2024,5,23.0,12.9,34.8967,132.07
浜田,47755,2024,6,26.4,18.9,34.8967,132.07
浜田,47755,2024,7,30.7,24.9,34.8967,132.07
浜田,47755,2024,8,33.0,25.3,34.8967,132.07
浜田,47755,2024,9,,,34.8967,132.07
浜田,47755,2024,10,,,34.8967,132.07
浜田,47755,2024,11,,,34.8967,132.07
浜田,47755,2024,12,,,34.8967,132.07
桜江,1093,2024,1,,,34.9533,132.3333
桜江,1093,2024,2,,,34.9533,132.3333
桜江,1093,2024,3,,,34.9533,132.3333
桜江,1093,2024,4,,,34.9533,132.3333
桜江,1093,2024,5,,,34.9533,132.3333
桜江,1093,2024,6,,,34.9533,132.3333
桜江,1093,2024,7,,,34.9533,132.3333
桜江,1093,2024,8,,,34.9533,132.3333
桜江,1093,2024,9,,,34.9533,132.3333
桜江,1093,2024,10,,,34.9533,132.3333
桜江,1093,2024,11,,,34.9533,132.3333
桜江,1093,2024,12,,,34.9533,132.3333
瑞穂,1094,2024,1,7.2,-1.8,34.8533,132.53
瑞穂,1094,2024,2,9.7,-0.2,34.8533,132.53
瑞穂,1094,2024,3,11.3,0.6,34.8533,132.53
瑞穂,1094,2024,4,21.2,7.6,34.8533,132.53
瑞穂,1094,2024,5,23.4,9.1,34.8533,132.53
瑞穂,1094,2024,6,27.2,15.7,34.8533,132.53
瑞穂,1094,2024,7,31.2,22.1,34.8533,132.53
瑞穂,1094,2024,8,,,34.8533,132.53
瑞穂,1094,2024,9,,,34.8533,132.53
瑞穂,1094,2024,10,,,34.8533,132.53
瑞穂,1094,2024,11,,,34.8533,132.53
瑞穂,1094,2024,12,,,34.8533,132.53
伯太,1095,2024,1,,,35.35,133.2733
伯太,1095,2024,2,,,35.35,133.2733
伯太,1095,2024,3,,,35.35,133.2733
伯太,1095,2024,4,,,35.35,133.2733
伯太,1095,2024,5,,,35.35,133.2733
伯太,1095,2024,6,,,35.35,133.2733
伯太,1095,2024,7,,,35.35,133.2733
伯太,1095,2024,8,,,35.35,133.2733
伯太,1095,2024,9,,,35.35,133.2733
伯太,1095,2024,10,,,35.35,133.2733
伯太,1095,2024,11,,,35.35,133.2733
伯太,1095,2024,12,,,35.35,133.2733
波佐,1175,2024,1,,,34.78,132.1967
波佐,1175,2024,2,,,34.78,132.1967
波佐,1175,2024,3,,,34.78,132.1967
波佐,1175,2024,4,,,34.78,132.1967
波佐,1175,2024,5,,,34.78,132.1967
波佐,1175,2024,6,,,34.78,132.1967
波佐,1175,2024,7,,,34.78,132.1967
波佐,1175,2024,8,,,34.78,132.1967
波佐,1175,2024,9,,,34.78,132.1967
波佐,1175,2024,10,,,34.78,132.1967
波佐,1175,2024,11,,,34.78,132.1967
波佐,1175,2024,12,,,34.78,132.1967
匹見,1176,2024,1,,,34.5717,132.0167
匹見,1176,2024,2,,,34.5717,132.0167
匹見,1176,2024,3,,,34.5717,132.0167
匹見,1176,2024,4,,,34.5717,132.0167
匹見,1176,2024,5,,,34.5717,132.0167
匹見,1176,2024,6,,,34.5717,132.0167
匹見,1176,2024,7,,,34.5717,132.0167
匹見,1176,2024,8,,,34.5717,132.0167
匹見,1176,2024,9,,,34.5717,132.0167
匹見,1176,2024,10,,,34.5717,132.0167
匹見,1176,2024,11,,,34.5717,132.0167
匹見,1176,2024,12,,,34.5717,132.0167
海士,1307,2024,1,9.7,2.5,36.0967,133.0967
海士,1307,2024,2,10.1,3.8,36.0967,133.0967
海士,1307,2024,3,11.6,4.7,36.0967,133.0967
海士,1307,2024,4,19.2,8.7,36.0967,133.0967
海士,1307,2024,5,21.9,12.1,36.0967,133.0967
海士,1307,2024,6,26.4,18.2,36.0967,133.0967
海士,1307,2024,7,29.6,24.4,36.0967,133.0967
海士,1307,2024,8,,,36.0967,133.0967
海士,1307,2024,9,,,36.0967,133.0967
海士,1307,2024,10,,,36.0967,133.0967
海士,1307,2024,11,,,36.0967,133.0967
海士,1307,2024,12,,,36.0967,133.0967
出雲,1310,2024,1,9.9,2.0,35.3317,132.73
出雲,1310,2024,2,11.1,3.1,35.3317,132.73
出雲,1310,2024,3,12.9,4.2,35.3317,132.73
出雲,1310,2024,4,21.0,9.4,35.3317,132.73
出雲,1310,2024,5,23.4,10.9,35.3317,132.73
出雲,1310,2024,6,27.4,17.6,35.3317,132.73
出雲,1310,2024,7,31.4,23.9,35.3317,132.73
出雲,1310,2024,8,,,35.3317,132.73
出雲,1310,2024,9,,,35.3317,132.73
出雲,1310,2024,10,,,35.3317,132.73
出雲,1310,2024,11,,,35.3317,132.73
出雲,1310,2024,12,,,35.3317,132.73
赤名,1320,2024,1,5.8,-1.8,35.0017,132.7117
赤名,1320,2024,2,8.1,0.1,35.0017,132.7117
赤名,1320,2024,3,9.6,0.2,35.0017,132.7117
赤名,1320,2024,4,20.0,7.8,35.0017,132.7117
赤名,1320,2024,5,21.9,9.6,35.0017,132.7117
赤名,1320,2024,6,25.8,16.0,35.0017,132.7117
赤名,1320,2024,7,29.8,22.3,35.0017,132.7117
赤名,1320,2024,8,,,35.0017,132.7117
赤名,1320,2024,9,,,35.0017,132.7117
赤名,1320,2024,10,,,35.0017,132.7117
赤名,1320,2024,11,,,35.0017,132.7117
赤名,1320,2024,12,,,35.0017,132.7117
弥栄,1321,2024,1,7.0,-1.2,34.7767,132.1083
弥栄,1321,2024,2,9.5,0.6,34.7767,132.1083
弥栄,1321,2024,3,11.1,1.5,34.7767,132.1083
弥栄,1321,2024,4,20.2,7.7,34.7767,132.1083
弥栄,1321,2024,5,22.2,8.8,34.7767,132.1083
弥栄,1321,2024,6,25.7,15.4,34.7767,132.1083
弥栄,1321,2024,7,30.0,22.3,34.7767,132.1083
弥栄,1321,2024,8,,,34.7767,132.1083
弥栄,1321,2024,9,,,34.7767,132.1083
弥栄,1321,2024,10,,,34.7767,132.1083
弥栄,1321,2024,11,,,34.7767,132.1083
弥栄,1321,2024,12,,,34.7767,132.1083
六日市,1322,2024,1,,,34.3533,131.935
六日市,1322,2024,2,,,34.3533,131.935
六日市,1322,2024,3,,,34.3533,131.935
六日市,1322,2024,4,,,34.3533,131.935
六日市,1322,2024,5,,,34.3533,131.935
六日市,1322,2024,6,,,34.3533,131.935
六日市,1322,2024,7,,,34.3533,131.935
六日市,1322,2024,8,,,34.3533,131.935
六日市,1322,2024,9,,,34.3533,131.935
六日市,1322,2024,10,,,34.3533,131.935
六日市,1322,2024,11,,,34.3533,131.935
六日市,1322,2024,12,,,34.3533,131.935
福光,1336,2024,1,,,35.07,132.3317
福光,1336,2024,2,,,35.07,132.3317
福光,1336,2024,3,,,35.07,132.3317
福光,1336,2024,4,,,35.07,132.3317
福光,1336,2024,5,,,35.07,132.3317
福光,1336,2024,6,,,35.07,132.3317
福光,1336,2024,7,,,35.07,132.3317
福光,1336,2024,8,,,35.07,132.3317
福光,1336,2024,9,,,35.07,132.3317
福光,1336,2024,10,,,35.07,132.3317
福光,1336,2024,11,,,35.07,132.3317
福光,1336,2024,12,,,35.07,132.3317
原山,1362,2024,1,,,34.865,132.405
原山,1362,2024,2,,,34.865,132.405
原山,1362,2024,3,,,34.865,132.405
原山,1362,2024,4,,,34.865,132.405
原山,1362,2024,5,,,34.865,132.405
原山,1362,2024,6,,,34.865,132.405
原山,1362,2024,7,,,34.865,132.405
原山,1362,2024,8,,,34.865,132.405
原山,1362,2024,9,,,34.865,132.405
原山,1362,2024,10,,,34.865,132.405
原山,1362,2024,11,,,34.865,132.405
原山,1362,2024,12,,,34.865,132.405
西郷岬,1473,2024,1,9.1,2.8,36.1783,133.3233
西郷岬,1473,2024,2,9.5,3.7,36.1783,133.3233
西郷岬,1473,2024,3,11.2,4.2,36.1783,133.3233
西郷岬,1473,2024,4,17.9,10.5,36.1783,133.3233
西郷岬,1473,2024,5,20.6,12.6,36.1783,133.3233
西郷岬,1473,2024,6,25.1,18.7,36.1783,133.3233
西郷岬,1473,2024,7,28.7,23.8,36.1783,133.3233
西郷岬,1473,2024,8,,,36.1783,133.3233
西郷岬,1473,2024,9,,,36.1783,133.3233
西郷岬,1473,2024,10,,,36.1783,133.3233
西郷岬,1473,2024,11,,,36.1783,133.3233
西郷岬,1473,2024,12,,,36.1783,133.3233
高津,1474,2024,1,10.2,2.5,34.675,131.79
高津,1474,2024,2,11.6,3.1,34.675,131.79
高津,1474,2024,3,13.1,5.2,34.675,131.79
高津,1474,2024,4,19.3,11.1,34.675,131.79
高津,1474,2024,5,22.5,12.6,34.675,131.79
高津,1474,2024,6,25.8,18.3,34.675,131.79
高津,1474,2024,7,31.4,24.6,34.675,131.79
高津,1474,2024,8,,,34.675,131.79
高津,1474,2024,9,,,34.675,131.79
高津,1474,2024,10,,,34.675,131.79
高津,1474,2024,11,,,34.675,131.79
高津,1474,2024,12,,,34.675,131.79
吉賀,1592,2024,1,8.4,-0.4,34.3917,131.8933
吉賀,1592,2024,2,10.7,1.0,34.3917,131.8933
吉賀,1592,2024,3,12.6,2.7,34.3917,131.8933
吉賀,1592,2024,4,21.0,9.4,34.3917,131.8933
吉賀,1592,2024,5,23.2,10.9,34.3917,131.8933
吉賀,1592,2024,6,26.8,16.7,34.3917,131.8933
吉賀,1592,2024,7,31.1,22.1,34.3917,131.8933
吉賀,1592,2024,8,,,34.3917,131.8933
吉賀,1592,2024,9,,,34.3917,131.8933
吉賀,1592,2024,10,,,34.3917,131.8933
吉賀,1592,2024,11,,,34.3917,131.8933
吉賀,1592,2024,12,,,34.3917,131.8933
境,47742,2024,1,9.7,2.9,35.5433,133.235
境,47742,2024,2,10.9,4.3,35.5433,133.235
境,47742,2024,3,12.8,4.9,35.5433,133.235
境,47742,2024,4,20.5,11.2,35.5433,133.235
境,47742,2024,5,23.4,13.4,35.5433,133.235
境,47742,2024,6,27.8,19.5,35.5433,133.235
境,47742,2024,7,32.4,25.0,35.5433,133.235
境,47742,2024,8,33.8,26.2,35.5433,133.235
境,47742,2024,9,,,35.5433,133.235
境,47742,2024,10,,,35.5433,133.235
境,47742,2024,11,,,35.5433,133.235
境,47742,2024,12,,,35.5433,133.235
鳥取,47746,2024,1,9.6,2.4,35.4867,134.2383
鳥取,47746,2024,2,10.8,3.4,35.4867,134.2383
鳥取,47746,2024,3,12.6,4.3,35.4867,134.2383
鳥取,47746,2024,4,21.7,10.9,35.4867,134.2383
鳥取,47746,2024,5,24.0,12.8,35.4867,134.2383
鳥取,47746,2024,6,28.6,19.0,35.4867,134.2383
鳥取,47746,2024,7,33.0,24.5,35.4867,134.2383
鳥取,47746,2024,8,35.2,25.1,35.4867,134.2383
鳥取,47746,2024,9,,,35.4867,134.2383
鳥取,47746,2024,10,,,35.4867,134.2383
鳥取,47746,2024,11,,,35.4867,134.2383
鳥取,47746,2024,12,,,35.4867,134.2383
米子,47744,2024,1,9.5,2.4,35.4333,133.3383
米子,47744,2024,2,10.9,4.0,35.4333,133.3383
米子,47744,2024,3,12.9,4.6,35.4333,133.3383
米子,47744,2024,4,20.5,10.6,35.4333,133.3383
米子,47744,2024,5,23.7,13.6,35.4333,133.3383
米子,47744,2024,6,28.2,19.4,35.4333,133.3383
米子,47744,2024,7,33.1,25.1,35.4333,133.3383
米子,47744,2024,8,34.8,25.3,35.4333,133.3383
米子,47744,2024,9,,,35.4333,133.3383
米子,47744,2024,10,,,35.4333,133.3383
米子,47744,2024,11,,,35.4333,133.3383
米子,47744,2024,12,,,35.4333,133.3383
関金,1177,2024,1,,,35.3783,133.7567
関金,1177,2024,2,,,35.3783,133.7567
関金,1177,2024,3,,,35.3783,133.7567
関金,1177,2024,4,,,35.3783,133.7567
関金,1177,2024,5,,,35.3783,133.7567
関金,1177,2024,6,,,35.3783,133.7567
関金,1177,2024,7,,,35.3783,133.7567
関金,1177,2024,8,,,35.3783,133.7567
関金,1177,2024,9,,,35.3783,133.7567
関金,1177,2024,10,,,35.3783,133.7567
関金,1177,2024,11,,,35.3783,133.7567
関金,1177,2024,12,,,35.3783,133.7567
若桜,1178,2024,1,,,35.3333,134.405
若桜,1178,2024,2,,,35.3333,134.405
若桜,1178,2024,3,,,35.3333,134.405
若桜,1178,2024,4,,,35.3333,134.405
若桜,1178,2024,5,,,35.3333,134.405
若桜,1178,2024,6,,,35.3333,134.405
若桜,1178,2024,7,,,35.3333,134.405
若桜,1178,2024,8,,,35.3333,134.405
若桜,1178,2024,9,,,35.3333,134.405
若桜,1178,2024,10,,,35.3333,134.405
若桜,1178,2024,11,,,35.3333,134.405
若桜,1178,2024,12,,,35.3333,134.405
塩津,1231,2024,1,9.7,2.6,35.5233,133.5667
塩津,1231,2024,2,10.6,3.8,35.5233,133.5667
塩津,1231,2024,3,11.9,4.8,35.5233,133.5667
塩津,1231,2024,4,18.7,9.9,35.5233,133.5667
塩津,1231,2024,5,22.3,12.2,35.5233,133.5667
塩津,1231,2024,6,26.2,18.3,35.5233,133.5667
塩津,1231,2024,7,31.4,24.0,35.5233,133.5667
塩津,1231,2024,8,,,35.5233,133.5667
塩津,1231,2024,9,,,35.5233,133.5667
塩津,1231,2024,10,,,35.5233,133.5667
塩津,1231,2024,11,,,35.5233,133.5667
塩津,1231,2024,12,,,35.5233,133.5667
茶屋,1304,2024,1,5.9,-3.1,35.1867,133.23
茶屋,1304,2024,2,7.1,-0.5,35.1867,133.23
茶屋,1304,2024,3,9.6,-0.9,35.1867,133.23
茶屋,1304,2024,4,19.6,5.9,35.1867,133.23
茶屋,1304,2024,5,21.6,8.5,35.1867,133.23
茶屋,1304,2024,6,25.3,14.9,35.1867,133.23
茶屋,1304,2024,7,30.0,21.0,35.1867,133.23
茶屋,1304,2024,8,,,35.1867,133.23
茶屋,1304,2024,9,,,35.1867,133.23
茶屋,1304,2024,10,,,35.1867,133.23
茶屋,1304,2024,11,,,35.1867,133.23
茶屋,1304,2024,12,,,35.1867,133.23
佐治,1385,2024,1,,,35.3283,134.1133
佐治,1385,2024,2,,,35.3283,134.1133
佐治,1385,2024,3,,,35.3283,134.1133
佐治,1385,2024,4,,,35.3283,134.1133
佐治,1385,2024,5,,,35.3283,134.1133
佐治,1385,2024,6,,,35.3283,134.1133
佐治,1385,2024,7,,,35.3283,134.1133
佐治,1385,2024,8,,,35.3283,134.1133
佐治,1385,2024,9,,,35.3283,134.1133
佐治,1385,2024,10,,,35.3283,134.1133
佐治,1385,2024,11,,,35.3283,134.1133
佐治,1385,2024,12,,,35.3283,134.1133
江尾,1389,2024,1,,,35.2883,133.4833
江尾,1389,2024,2,,,35.2883,133.4833
江尾,1389,2024,3,,,35.2883,133.4833
江尾,1389,2024,4,,,35.2883,133.4833
江尾,1389,2024,5,,,35.2883,133.4833
江尾,1389,2024,6,,,35.2883,133.4833
江尾,1389,2024,7,,,35.2883,133.4833
江尾,1389,2024,8,,,35.2883,133.4833
江尾,1389,2024,9,,,35.2883,133.4833
江尾,1389,2024,10,,,35.2883,133.4833
江尾,1389,2024,11,,,35.2883,133.4833
江尾,1389,2024,12,,,35.2883,133.4833
鹿野,1391,2024,1,,,35.4133,134.0167
鹿野,1391,2024,2,,,35.4133,134.0167
鹿野,1391,2024,3,,,35.4133,134.0167
鹿野,1391,2024,4,,,35.4133,134.0167
鹿野,1391,2024,5,,,35.4133,134.0167
鹿野,1391,2024,6,,,35.4133,134.0167
鹿野,1391,2024,7,,,35.4133,134.0167
鹿野,1391,2024,8,,,35.4133,134.0167
鹿野,1391,2024,9,,,35.4133,134.0167
鹿野,1391,2024,10,,,35.4133,134.0167
鹿野,1391,2024,11,,,35.4133,134.0167
鹿野,1391,2024,12,,,35.4133,134.0167
湖山,1519,2024,1,9.7,2.8,35.53,134.165
湖山,1519,2024,2,10.7,3.7,35.53,134.165
湖山,1519,2024,3,11.8,4.5,35.53,134.165
湖山,1519,2024,4,19.0,11.2,35.53,134.165
湖山,1519,2024,5,22.4,13.5,35.53,134.165
湖山,1519,2024,6,26.6,19.3,35.53,134.165
湖山,1519,2024,7,31.3,24.4,35.53,134.165
湖山,1519,2024,8,,,35.53,134.165
湖山,1519,2024,9,,,35.53,134.165
湖山,1519,2024,10,,,35.53,134.165
湖山,1519,2024,11,,,35.53,134.165
湖山,1519,2024,12,,,35.53,134.165
徳島,47895,2024,1,10.9,3.5,34.0667,134.5733
徳島,47895,2024,2,12.2,5.4,34.0667,134.5733
徳島,47895,2024,3,14.1,6.2,34.0667,134.5733
徳島,47895,2024,4,21.2,13.7,34.0667,134.5733
徳島,47895,2024,5,23.5,15.1,34.0667,134.5733
徳島,47895,2024,6,27.1,20.0,34.0667,134.5733
徳島,47895,2024,7,32.6,25.4,34.0667,134.5733
徳島,47895,2024,8,35.2,26.8,34.0667,134.5733
徳島,47895,2024,9,,,34.0667,134.5733
徳島,47895,2024,10,,,34.0667,134.5733
徳島,47895,2024,11,,,34.0667,134.5733
徳島,47895,2024,12,,,34.0667,134.5733
福原旭,1098,2024,1,,,33.8783,134.3883
福原旭,1098,2024,2,,,33.8783,134.3883
福原旭,1098,2024,3,,,33.8783,134.3883
福原旭,1098,2024,4,,,33.8783,134.3883
福原旭,1098,2024,5,,,33.8783,134.3883
福原旭,1098,2024,6,,,33.8783,134.3883
福原旭,1098,2024,7,,,33.8783,134.3883
福原旭,1098,2024,8,,,33.8783,134.3883
福原旭,1098,2024,9,,,33.8783,134.3883
福原旭,1098,2024,10,,,33.8783,134.3883
福原旭,1098,2024,11,,,33.8783,134.3883
福原旭,1098,2024,12,,,33.8783,134.3883
蒲生田,1242,2024,1,11.5,4.6,33.8367,134.7417
蒲生田,1242,2024,2,12.1,6.1,33.8367,134.7417
蒲生田,1242,2024,3,13.7,6.6,33.8367,134.7417
蒲生田,1242,2024,4,19.9,13.4,33.8367,134.7417
蒲生田,1242,2024,5,22.1,15.0,33.8367,134.7417
蒲生田,1242,2024,6,25.5,19.6,33.8367,134.7417
蒲生田,1242,2024,7,30.6,24.6,33.8367,134.7417
蒲生田,1242,2024,8,,,33.8367,134.7417
蒲生田,1242,2024,9,,,33.8367,134.7417
蒲生田,1242,2024,10,,,33.8367,134.7417
蒲生田,1242,2024,11,,,33.8367,134.7417
蒲生田,1242,2024,12,,,33.8367,134.7417
京上,1252,2024,1,8.8,-1.6,33.8667,133.9033
京上,1252,2024,2,11.3,1.0,33.8667,133.9033
京上,1252,2024,3,12.6,1.2,33.8667,133.9033
京上,1252,2024,4,21.6,9.3,33.8667,133.9033
京上,1252,2024,5,22.5,9.7,33.8667,133.9033
京上,1252,2024,6,25.6,15.2,33.8667,133.9033
京上,1252,2024,7,31.0,20.5,33.8667,133.9033
京上,1252,2024,8,,,33.8667,133.9033
京上,1252,2024,9,,,33.8667,133.9033
京上,1252,2024,10,,,33.8667,133.9033
京上,1252,2024,11,,,33.8667,133.9033
京上,1252,2024,12,,,33.8667,133.9033
半田,1327,2024,1,,,33.99,134.0367
半田,1327,2024,2,,,33.99,134.0367
半田,1327,2024,3,,,33.99,134.0367
半田,1327,2024,4,,,33.99,134.0367
半田,1327,2024,5,,,33.99,134.0367
半田,1327,2024,6,,,33.99,134.0367
半田,1327,2024,7,,,33.99,134.0367
半田,1327,2024,8,,,33.99,134.0367
半田,1327,2024,9,,,33.99,134.0367
半田,1327,2024,10,,,33.99,134.0367
半田,1327,2024,11,,,33.99,134.0367
半田,1327,2024,12,,,33.99,134.0367
木頭,1352,2024,1,11.5,-1.9,33.7717,134.205
木頭,1352,2024,2,12.7,1.5,33.7717,134.205
木頭,1352,2024,3,14.9,1.9,33.7717,134.205
木頭,1352,2024,4,21.5,10.3,33.7717,134.205
木頭,1352,2024,5,24.2,10.6,33.7717,134.205
木頭,1352,2024,6,26.9,16.0,33.7717,134.205
木頭,1352,2024,7,33.1,21.8,33.7717,134.205
木頭,1352,2024,8,,,33.7717,134.205
木頭,1352,2024,9,,,33.7717,134.205
木頭,1352,2024,10,,,33.7717,134.205
木頭,1352,2024,11,,,33.7717,134.205
木頭,1352,2024,12,,,33.7717,134.205
旭丸,1358,2024,1,,,33.9333,134.3267
旭丸,1358,2024,2,,,33.9333,134.3267
旭丸,1358,2024,3,,,33.9333,134.3267
旭丸,1358,2024,4,,,33.9333,134.3267
旭丸,1358,2024,5,,,33.9333,134.3267
